chunk_id	volume	section	anchor_label	class	subclass	raw_text	normalized_target	confidence	resolution
bon-brev-p4-c6	5	apparatus:p247-5	p247-5	crossref	page	pag. 738, nota 4	bon-sent-III-d34-p1-a1-q1		chunk
bon-brev-p4-c7	5	apparatus:p247-8	p247-8	crossref	logical	III. Sent. d. 18.	III:d18		distinctio
bon-brev-p4-c7	5	apparatus:p247-8	p247-8	crossref	chain-continuation	d. 17. a. 2. q. 1	bon-sent-III-d17-a2-q1		chunk
bon-brev-p4-c7	5	apparatus:p248-2	p248-2	scripture	apparatus-explicit	I. Cor. 1, 26	1Cor 1:26	A	verse
bon-brev-p4-c7	5	apparatus:p248-4	p248-4	scripture	apparatus-explicit	Rom. 3, 24	Rom 3:24	A	verse
bon-brev-p4-c7	5	apparatus:p248-5	p248-5	scripture	apparatus-explicit	Isai. 26, 12	Isai 26:12	A	verse
bon-brev-p4-c7	5	apparatus:p248-5	p248-5	scripture	apparatus-explicit	Ps. 15, 2	Ps 15:2	A	verse
bon-brev-p4-c7	5	apparatus:p248-5	p248-5	crossref	logical	III. Sent. d. 20. q. 3.	bon-sent-III-d20-a1-q3		chunk
bon-brev-p4-c7	5	apparatus:p248-5	p248-5	crossref	logical	IV. Sent. d. 15. p. I. q. 1.	bon-sent-IV-d15-p1-a1-q1		chunk
bon-brev-p4-c8	5	apparatus:p248-7	p248-7	scripture	apparatus-explicit	Matth. 26, 39	Matth 26:39	A	verse
bon-brev-p4-c8	5	apparatus:p248-7	p248-7	crossref	logical	III. Sent. d. 15	III:d15		distinctio
bon-brev-p4-c8	5	apparatus:p248-8	p248-8	scripture	apparatus-explicit	I. Tim. 2, 5	1Tim 2:5	A	verse
bon-brev-p4-c8	5	apparatus:p248-8	p248-8	crossref	logical	III. Sent. d. 19. a. 2. q. 2	bon-sent-III-d19-a2-q2		chunk
bon-brev-p4-c8	5	apparatus:p249-1	p249-1	crossref	logical	III. Sent. d. 12. a. 2. q. 1.	bon-sent-III-d12-a2-q1		chunk
bon-brev-p4-c8	5	apparatus:p249-1	p249-1	crossref	chain-continuation	d. 16. a. 1. q. 3.	bon-sent-III-d16-a1-q3		chunk
bon-brev-p4-c8	5	apparatus:p249-2	p249-2	crossref	page	supra pag. 234, nota 4	bon-brev-p3-c4+bon-brev-p3-c5		page-multi
bon-brev-p4-c8	5	apparatus:p249-3	p249-3	crossref	page	supra pag. 228, nota 7	bon-brev-p2-c10		chunk
bon-brev-p4-c8	5	apparatus:p249-5	p249-5	scripture	apparatus-explicit	Matth. 26, 39	Matth 26:39	A	verse
bon-brev-p4-c8	5	apparatus:p249-5	p249-5	scripture	apparatus-explicit	Luc. 22, 42	Luc 22:42	A	verse
bon-brev-p4-c8	5	apparatus:p249-5	p249-5	crossref	relative-bare	ibid.			unresolvable
bon-brev-p4-c8	5	apparatus:p249-6	p249-6	crossref	logical	I. Sent. d. 48. a. 2. q. 2.	bon-sent-I-d48-a2-q2		chunk
bon-brev-p4-c8	5	apparatus:p249-6	p249-6	crossref	logical	III. Sent. d. 17. a. 1. q. 3.	bon-sent-III-d17-a1-q3		chunk
bon-brev-p4-c9	5	apparatus:p249-7	p249-7	scripture	apparatus-explicit	Isai. 53, 12	Isai 53:12	A	verse
bon-brev-p4-c9	5	apparatus:p249-7	p249-7	scripture	apparatus-explicit	Marc. 15, 28	Marc 15:28	A	verse
bon-brev-p4-c9	5	apparatus:p249-7	p249-7	scripture	apparatus-explicit	Luc. 22, 37	Luc 22:37	A	verse
bon-brev-p4-c9	5	apparatus:p249-7	p249-7	crossref	logical	III. Sent. d. 16.	III:d16		distinctio
bon-brev-p4-c9	5	apparatus:p249-7	p249-7	crossref	relative	ibid. d. 21.	III:d21		distinctio
bon-brev-p4-c9	5	apparatus:p249-8	p249-8	crossref	logical	III. Sent. d. 20. q. 5.	bon-sent-III-d20-a1-q5		chunk
bon-brev-p4-c9	5	apparatus:p250-1	p250-1	scripture	apparatus-explicit	I. Ioan. 3, 16	1Ioan 3:16	A	verse
bon-brev-p4-c9	5	apparatus:p250-1	p250-1	scripture	apparatus-explicit	Rom. 8, 32	Rom 8:32	A	verse
bon-brev-p4-c9	5	apparatus:p250-2	p250-2	crossref	logical	IV. Sent. d. 15. p. I. q. 1.	bon-sent-IV-d15-p1-a1-q1		chunk
bon-brev-p4-c9	5	apparatus:p250-3	p250-3	scripture	apparatus-explicit	Phil. 2, 6-8	Phil 2:6-8	A	verse
bon-brev-p4-c9	5	apparatus:p250-3	p250-3	scripture	apparatus-explicit	Ps. 68, 5	Ps 68:5	A	verse
bon-brev-p4-c9	5	apparatus:p250-4	p250-4	crossref	page	supra pag. 123, nota 4	tom5:p123		forward
bon-brev-p4-c9	5	apparatus:p250-8	p250-8	crossref	logical	III. Sent. d. 22. q. 1.	bon-sent-III-d22-a1-q1		chunk
bon-brev-p4-c9	5	apparatus:p250-9	p250-9	scripture	apparatus-explicit	I. Cor. 15, 54	1Cor 15:54	A	verse
bon-brev-p4-c9	5	apparatus:p250-9	p250-9	crossref	logical	III. Sent. d. 19. a. 1.	bon-sent-III-d19-a1-q1+bon-sent-III-d19-a1-q2+bon-sent-III-d19-a1-q3+bon-sent-III-d19-a1-q4		articulus
bon-brev-p5-c1	5	apparatus:p252-2	p252-2	scripture	apparatus-explicit	Iac. 1, 17	Iac 1:17	A	verse
bon-brev-p5-c1	5	apparatus:p252-2	p252-2	scripture	apparatus-explicit	Apoc. 22, 1	Apoc 22:1	A	verse
bon-brev-p5-c1	5	apparatus:p252-3	p252-3	crossref	page	supra pag. 225, nota 6	bon-brev-p2-c7+bon-brev-p2-c8		page-multi
bon-brev-p5-c1	5	apparatus:p252-4	p252-4	crossref	logical	II. Sent. d. 26. q. 1.	bon-sent-II-d26-a1-q1		chunk
bon-brev-p5-c1	5	apparatus:p253-1	p253-1	crossref	logical	II. Sent. d. 26. q. 3.	bon-sent-II-d26-a1-q3		chunk
bon-brev-p5-c1	5	apparatus:p253-1	p253-1	crossref	logical	I. Sent. d. 14. a. 2. q. 2.	bon-sent-I-d14-a2-q2		chunk
bon-brev-p5-c1	5	apparatus:p253-2	p253-2	crossref	logical	I. Sent. d. 14. a. 2. q. 1.	bon-sent-I-d14-a2-q1		chunk
bon-brev-p5-c1	5	apparatus:p253-3	p253-3	crossref	logical	II. Sent. d. 29. a. 1. q. 1.	bon-sent-II-d29-a1-q1		chunk
bon-brev-p5-c10	5	apparatus:p263-7	p263-7	scripture	apparatus-explicit	Rom. 8, 26	Rom 8:26	A	verse
bon-brev-p5-c10	5	apparatus:p263-8	p263-8	scripture	apparatus-explicit	Iac. 1, 17	Iac 1:17	A	verse
bon-brev-p5-c10	5	apparatus:p264-1	p264-1	crossref	logical	IV. Sent. d. 15. p. II. a. 2. q. 3.	bon-sent-IV-d15-p2-a2-q3		chunk
bon-brev-p5-c10	5	apparatus:p264-1	p264-1	crossref	relative	ibid. d. 45. a. 3. q. 1.	bon-sent-IV-d45-a3-q1		chunk
bon-brev-p5-c10	5	apparatus:p264-2	p264-2	scripture	apparatus-explicit	Matth. 6, 9	Matth 6:9	A	verse
bon-brev-p5-c10	5	apparatus:p264-2	p264-2	scripture	apparatus-explicit	Luc. 11, 2	Luc 11:2	A	verse
bon-brev-p5-c10	5	apparatus:p264-2	p264-2	scripture	apparatus-explicit	Matth. 5, 8	Matth 5:8	A	verse
bon-brev-p5-c10	5	apparatus:p264-6	p264-6	scripture	apparatus-explicit	Psalm. 118, 164	Ps 118:164	A	verse
bon-brev-p5-c2	5	apparatus:p253-5	p253-5	crossref	page	supra pag. 209	tom5:p209		forward
bon-brev-p5-c2	5	apparatus:p253-7	p253-7	crossref	relative	ibid. d. 27. dub. 1			unresolvable
bon-brev-p5-c2	5	apparatus:p253-7	p253-7	crossref	relative-bare	ibid.			unresolvable
bon-brev-p5-c2	5	apparatus:p253-8	p253-8	crossref	logical	I. Sent. d. 37. p. I. a. 1. q. 1.	bon-sent-I-d37-p1-a1-q1		chunk
bon-brev-p5-c2	5	apparatus:p253-8	p253-8	crossref	logical	II. Sent. d. 37. a. 1. q. 1.	bon-sent-II-d37-a1-q1		chunk
bon-brev-p5-c2	5	apparatus:p253-9	p253-9	scripture	apparatus-explicit	Psalm. 15, 2	Ps 15:2	A	verse
bon-brev-p5-c2	5	apparatus:p253-9	p253-9	scripture	apparatus-explicit	Gen. 15, 1	Gen 15:1	A	verse
bon-brev-p5-c2	5	apparatus:p254-1	p254-1	crossref	logical	II. Sent. d. 36. dub. 5.	bon-sent-II-d36-dubia		chunk
bon-brev-p5-c2	5	apparatus:p254-1	p254-1	crossref	chain-continuation	d. 41. a. 1. q. 1.	bon-sent-II-d41-a1-q1		chunk
bon-brev-p5-c2	5	apparatus:p254-2	p254-2	crossref	logical	II. Sent. d. 26. q. 5.	bon-sent-II-d26-a1-q5		chunk
bon-brev-p5-c2	5	apparatus:p254-2	p254-2	crossref	page	tom. IV. pag. 19, nota 9	bon-sent-IV-d1-p1-a1-q4		chunk
bon-brev-p5-c2	5	apparatus:p254-3	p254-3	scripture	apparatus-explicit	Gen. 4, 4	Gen 4:4	A	verse
bon-brev-p5-c2	5	apparatus:p254-4	p254-4	crossref	logical	II. Sent. d. 27. a. 2. q. 2.	bon-sent-II-d27-a2-q2		chunk
bon-brev-p5-c3	5	apparatus:p254-5	p254-5	crossref	logical	II. Sent. d. 28.	II:d28		distinctio
bon-brev-p5-c3	5	apparatus:p254-5	p254-5	crossref	page	tom. II. pag. 115, nota 6	bon-sent-II-d3-p2-a1-q2		chunk
bon-brev-p5-c3	5	apparatus:p254-6	p254-6	crossref	logical	IV. Sent. d. 17. p. I.	IV:d17		distinctio
bon-brev-p5-c3	5	apparatus:p255-1	p255-1	crossref	page	supra pag. 237, nota 4	bon-brev-p3-c8+bon-brev-p3-c9		page-multi
bon-brev-p5-c3	5	apparatus:p255-3	p255-3	scripture	apparatus-explicit	I. Tim. 2, 5	1Tim 2:5	A	verse
bon-brev-p5-c3	5	apparatus:p255-3	p255-3	crossref	page	supra pag. 241, nota 4	bon-brev-p3-c11+bon-brev-p4-c1		page-multi
bon-brev-p5-c3	5	apparatus:p255-4	p255-4	crossref	logical	II. Sent. d. 26. q. 4.	bon-sent-II-d26-a1-q4		chunk
bon-brev-p5-c3	5	apparatus:p255-5	p255-5	crossref	logical	II. Sent. d. 25. p. II. q. 5	bon-sent-II-d25-p2-a1-q5		chunk
bon-brev-p5-c3	5	apparatus:p255-5	p255-5	crossref	page	supra pag. 218, nota 5	bon-brev-p1-c9		chunk
bon-brev-p5-c3	5	apparatus:p255-6	p255-6	crossref	logical	IV. Sent. d. 4. p. I. dub. 2.	bon-sent-IV-d4-p1-dubia		chunk
bon-brev-p5-c3	5	apparatus:p255-8	p255-8	scripture	apparatus-explicit	Rom. 9, 16	Rom 9:16	A	verse
bon-brev-p5-c3	5	apparatus:p255-8	p255-8	crossref	page	tom. IV. pag. 327, nota 2	bon-sent-IV-d14-p1-a2-q2+bon-sent-IV-d14-p1-a2-q3		page-multi
bon-brev-p5-c3	5	apparatus:p255-8	p255-8	crossref	page	tom. II. pag. 698, nota 3	bon-sent-II-d29-a1-q2		chunk
bon-brev-p5-c3	5	apparatus:p255-9	p255-9	scripture	apparatus-explicit	I. Cor. 1, 31	1Cor 1:31	A	verse
bon-brev-p5-c3	5	apparatus:p255-10	p255-10	crossref	relative	ibid. d. 26. q. 6.			unresolvable
bon-brev-p5-c3	5	apparatus:p255-10	p255-10	crossref	page	tom. II. pag. 600, nota 6	bon-sent-II-d25-p1-a1-q3+bon-sent-II-d25-p1-a1-q4		page-multi
bon-brev-p5-c4	5	apparatus:p256-2	p256-2	crossref	logical	II. Sent. d. 27. a. 1. q. 1.	bon-sent-II-d27-a1-q1		chunk
bon-brev-p5-c4	5	apparatus:p256-2	p256-2	crossref	logical	III. Sent. d. 23	III:d23		distinctio
bon-brev-p5-c4	5	apparatus:p256-2	p256-2	crossref	relative	ibid. d. 36.	III:d36		distinctio
bon-brev-p5-c4	5	apparatus:p256-3	p256-3	crossref	page	supra pag. 69, nota 8	tom5:p69		forward
bon-brev-p5-c4	5	apparatus:p256-4	p256-4	crossref	logical	III. Sent. d. 34. p. I. a. 1. q. 1.	bon-sent-III-d34-p1-a1-q1		chunk
bon-brev-p5-c4	5	apparatus:p256-5	p256-5	crossref	logical	III. Sent. d. 36. a. 1. q. 1.	bon-sent-III-d36-a1-q1		chunk
bon-brev-p5-c4	5	apparatus:p256-6	p256-6	crossref	page	tom. III. pag. 720, nota 11	bon-sent-III-d33-a1-q4		chunk
bon-brev-p5-c4	5	apparatus:p257-1	p257-1	crossref	logical	III. Sent. d. 23. a. 2. q. 5.	bon-sent-III-d23-a2-q5		chunk
bon-brev-p5-c5	5	apparatus:p257-2	p257-2	crossref	logical	III. Sent. d. 34.	III:d34		distinctio
bon-brev-p5-c5	5	apparatus:p257-3	p257-3	crossref	page	tom. III. pag. 736, nota 7	bon-sent-III-d34-p1-a1-q1		chunk
bon-brev-p5-c5	5	apparatus:p257-5	p257-5	scripture	apparatus-explicit	Phil. 2, 15	Phil 2:15	A	verse
bon-brev-p5-c5	5	apparatus:p257-6	p257-6	scripture	apparatus-explicit	Ps. 118, 120	Ps 118:120	A	verse
bon-brev-p5-c5	5	apparatus:p257-7	p257-7	scripture	apparatus-explicit	Sap. 7, 11	Sap 7:11	A	verse
bon-brev-p5-c5	5	apparatus:p258-1	p258-1	crossref	page	supra pag. 225, nota 6	bon-brev-p2-c7+bon-brev-p2-c8		page-multi
bon-brev-p5-c5	5	apparatus:p258-1	p258-1	crossref	page	supra pag. 234, nota 4	bon-brev-p3-c4+bon-brev-p3-c5		page-multi
bon-brev-p5-c5	5	apparatus:p258-2	p258-2	scripture	apparatus-explicit	Gen. 6, 15	Gen 6:15	A	verse
bon-brev-p5-c5	5	apparatus:p258-2	p258-2	scripture	apparatus-explicit	I. Cor. 8, 6	1Cor 8:6	A	verse
bon-brev-p5-c5	5	apparatus:p258-2	p258-2	scripture	apparatus-explicit	Eph. 4, 4	Eph 4:4	A	verse
bon-brev-p5-c5	5	apparatus:p258-2	p258-2	crossref	page	supra pag. 195, nota 7	tom5:p195		forward
bon-brev-p5-c5	5	apparatus:p258-3	p258-3	crossref	page	supra pag. 210, nota 5	bon-brev-p1-c1+bon-brev-p1-c2		page-multi
bon-brev-p5-c5	5	apparatus:p258-4	p258-4	scripture	apparatus-explicit	Luc. 1, 79	Luc 1:79	A	verse
bon-brev-p5-c6	5	latin_body	p259-4	scripture	body-ordinal	Matthaei decimo nono	Matth 19:21	B	verse
bon-brev-p5-c6	5	apparatus:p258-5	p258-5	scripture	apparatus-explicit	Matth. 5, 3	Matth 5:3	A	verse
bon-brev-p5-c6	5	apparatus:p258-5	p258-5	scripture	apparatus-explicit	Gal. 5, 22	Gal 5:22	A	verse
bon-brev-p5-c6	5	apparatus:p258-5	p258-5	crossref	logical	III. Sent. d. 34. p. 1. a. 1. q. 1.	bon-sent-III-d34-p1-a1-q1		chunk
bon-brev-p5-c6	5	apparatus:p258-5	p258-5	crossref	relative	ibid. d. 36. q. 1.	bon-sent-III-d36-a1-q1		chunk
bon-brev-p5-c6	5	apparatus:p258-7	p258-7	scripture	apparatus-explicit	Psalm. 24, 10	Ps 24:10	A	verse
bon-brev-p5-c6	5	apparatus:p259-2	p259-2	scripture	apparatus-explicit	Prov. 20, 28	Prov 20:28	A	verse
bon-brev-p5-c6	5	apparatus:p259-2	p259-2	scripture	apparatus-explicit	Phil. 4, 7	Phil 4:7	A	verse
bon-brev-p5-c6	5	apparatus:p259-3	p259-3	scripture	apparatus-explicit	I. Tim. 6, 10	1Tim 6:10	A	verse
bon-brev-p5-c6	5	apparatus:p259-4	p259-4	scripture	apparatus-explicit	Matth. 16, 24	Matth 16:24	A	verse
bon-brev-p5-c6	5	apparatus:p259-4	p259-4	crossref	relative-bare	ibid.			unresolvable
bon-brev-p5-c6	5	apparatus:p259-5	p259-5	scripture	apparatus-explicit	Osee 6, 6	Osee 6:6	A	verse
bon-brev-p5-c6	5	apparatus:p259-5	p259-5	scripture	apparatus-explicit	Matth. 9, 13	Matth 9:13	A	verse
bon-brev-p5-c6	5	apparatus:p259-6	p259-6	crossref	page	tom. IV. pag. 972, nota 3	bon-sent-IV-d47-a1-q1+bon-sent-IV-d47-a1-q2		page-multi
bon-brev-p5-c6	5	apparatus:p259-7	p259-7	scripture	apparatus-explicit	Ioan. 1, 14	Ioan 1:14	A	verse
bon-brev-p5-c6	5	apparatus:p259-7	p259-7	scripture	apparatus-explicit	Ioan. 13, 1	Ioan 13:1	A	verse
bon-brev-p5-c6	5	apparatus:p259-9	p259-9	scripture	apparatus-explicit	Gal. 5, 22	Gal 5:22	A	verse
bon-brev-p5-c6	5	apparatus:p260-1	p260-1	crossref	page	supra pag. 8, nota 4	tom5:p8		forward
bon-brev-p5-c6	5	apparatus:p260-1	p260-1	crossref	page	tom. III. pag. 503, nota 4	bon-sent-III-d23-dubia		chunk
bon-brev-p5-c6	5	apparatus:p260-1	p260-1	crossref	work	Itinerar.	work:itinerarium		work
bon-brev-p5-c6	5	apparatus:p260-2	p260-2	scripture	apparatus-explicit	Gen. 28, 12	Gen 28:12	A	verse
bon-brev-p5-c6	5	apparatus:p260-2	p260-2	scripture	apparatus-explicit	III. Reg. 10, 18	3Reg 10:18	A	verse
bon-brev-p5-c6	5	apparatus:p260-2	p260-2	scripture	apparatus-explicit	Cant. 5, 16	Cant 5:16	A	verse
bon-brev-p5-c6	5	apparatus:p260-2	p260-2	scripture	apparatus-explicit	I. Petr. 1, 12	1Petr 1:12	A	verse
bon-brev-p5-c6	5	apparatus:p260-2	p260-2	scripture	apparatus-explicit	Ps. 41, 1	Ps 41:1	A	verse
bon-brev-p5-c6	5	apparatus:p260-3	p260-3	scripture	apparatus-explicit	Cant. 1, 3	Cant 1:3	A	verse
bon-brev-p5-c6	5	apparatus:p260-3	p260-3	scripture	apparatus-explicit	Ps. 138, 11	Ps 138:11	A	verse
bon-brev-p5-c6	5	apparatus:p260-3	p260-3	crossref	logical	II. Sent. d. 23. a. 2. q. 3.	bon-sent-II-d23-a2-q3		chunk
bon-brev-p5-c6	5	apparatus:p260-3	p260-3	crossref	work	Itinerar.	work:itinerarium		work
bon-brev-p5-c6	5	apparatus:p260-3	p260-3	crossref	work	Quaest. de scientia Christi	work:scientia-christi		work
bon-brev-p5-c7	5	apparatus:p260-5	p260-5	crossref	logical	III. Sent. d. 23	III:d23		distinctio
bon-brev-p5-c7	5	apparatus:p260-7	p260-7	scripture	apparatus-explicit	II. Cor. 10, 5	2Cor 10:5	A	verse
bon-brev-p5-c7	5	apparatus:p260-7	p260-7	crossref	page	supra pag. 52, nota 7	tom5:p52		forward
bon-brev-p5-c7	5	apparatus:p261-1	p261-1	scripture	apparatus-explicit	Hebr. 1, 3	Hebr 1:3	A	verse
bon-brev-p5-c7	5	apparatus:p261-1	p261-1	scripture	apparatus-explicit	Ioan. 1, 1	Ioan 1:1	A	verse
bon-brev-p5-c7	5	apparatus:p261-2	p261-2	scripture	apparatus-explicit	Ioan. 17, 3	Ioan 17:3	A	verse
bon-brev-p5-c7	5	apparatus:p261-3	p261-3	scripture	apparatus-explicit	Apoc. 1, 12-16	Apoc 1:12-16	A	verse
bon-brev-p5-c7	5	apparatus:p261-3	p261-3	crossref	logical	III. Sent. d. 25. a. 1. q. 1	bon-sent-III-d25-a1-q1		chunk
bon-brev-p5-c7	5	apparatus:p261-4	p261-4	crossref	logical	III. Sent. d. 23. a. 1. q. 3	bon-sent-III-d23-a1-q3		chunk
bon-brev-p5-c7	5	apparatus:p261-4	p261-4	crossref	chain-continuation	d. 24. a. 1. q. 2.	bon-sent-III-d24-a1-q2		chunk
bon-brev-p5-c7	5	apparatus:p261-4	p261-4	crossref	chain-continuation	d. 25. a. 1. q. 1.	bon-sent-III-d25-a1-q1		chunk
bon-brev-p5-c7	5	apparatus:p261-5	p261-5	scripture	apparatus-explicit	Ios. 4, 2	Ios 4:2	A	verse
bon-brev-p5-c8	5	apparatus:p261-6	p261-6	scripture	apparatus-explicit	Gen. 1, 31	Gen 1:31	A	verse
bon-brev-p5-c8	5	apparatus:p261-7	p261-7	scripture	apparatus-explicit	Matth. 22, 40	Matth 22:40	A	verse
bon-brev-p5-c8	5	apparatus:p261-7	p261-7	crossref	logical	III. Sent. d. 28.	III:d28		distinctio
bon-brev-p5-c8	5	apparatus:p261-7	p261-7	crossref	relative	ibid. d. 27. a. 2. q. 5.	bon-sent-III-d27-a2-q5		chunk
bon-brev-p5-c8	5	apparatus:p261-9	p261-9	crossref	logical	III. Sent. d. 27. a. 1. q. 1	bon-sent-III-d27-a1-q1		chunk
bon-brev-p5-c8	5	apparatus:p262-1	p262-1	crossref	logical	III. Sent. d. 27. dub. 2.	bon-sent-III-d27-dubia		chunk
bon-brev-p5-c8	5	apparatus:p262-1	p262-1	crossref	page	tom. III. pag. 639, nota 3	bon-sent-III-d29-a1-q1		chunk
bon-brev-p5-c8	5	apparatus:p262-1	p262-1	crossref	page	supra pag. 238, nota 4	bon-brev-p3-c10+bon-brev-p3-c9		page-multi
bon-brev-p5-c8	5	apparatus:p262-3	p262-3	scripture	apparatus-explicit	Ioan. 17, 22	Ioan 17:22	A	verse
bon-brev-p5-c8	5	apparatus:p262-3	p262-3	scripture	apparatus-explicit	I. Cor. 15, 28	1Cor 15:28	A	verse
bon-brev-p5-c9	5	apparatus:p262-4	p262-4	scripture	apparatus-explicit	Exod. 31, 18	Exod 31:18	A	verse
bon-brev-p5-c9	5	apparatus:p262-5	p262-5	scripture	apparatus-explicit	Matth. 19, 21	Matth 19:21	A	verse
bon-brev-p5-c9	5	apparatus:p262-6	p262-6	crossref	logical	III. Sent. d. 37. a. 1. q. 1.	bon-sent-III-d37-a1-q1		chunk
bon-brev-p5-c9	5	apparatus:p262-7	p262-7	scripture	apparatus-explicit	Rom. 8, 15	Rom 8:15	A	verse
bon-brev-p5-c9	5	apparatus:p262-7	p262-7	scripture	apparatus-explicit	Gal. 4, 24	Gal 4:24	A	verse
bon-brev-p5-c9	5	apparatus:p263-1	p263-1	scripture	apparatus-explicit	II. Cor. 3, 6	2Cor 3:6	A	verse
bon-brev-p5-c9	5	apparatus:p263-1	p263-1	scripture	apparatus-explicit	Matth. 11, 30	Matth 11:30	A	verse
bon-brev-p5-c9	5	apparatus:p263-1	p263-1	scripture	apparatus-explicit	Act. 15, 10	Act 15:10	A	verse
bon-brev-p5-c9	5	apparatus:p263-1	p263-1	crossref	logical	III. Sent. d. 40. q. 1	bon-sent-III-d40-a1-q1		chunk
bon-brev-p5-c9	5	apparatus:p263-2	p263-2	crossref	page	tom. III. pag. 728, nota 1	bon-sent-III-d33-dubia		chunk
bon-brev-p5-c9	5	apparatus:p263-4	p263-4	scripture	apparatus-explicit	Exod. 20, 12	Exod 20:12	A	verse
bon-brev-p5-c9	5	apparatus:p263-4	p263-4	scripture	apparatus-explicit	Deut. 5, 18	Deut 5:18	A	verse
bon-brev-p5-c9	5	apparatus:p263-4	p263-4	crossref	logical	III. Sent. d. 37. a. 2. q. 1.	bon-sent-III-d37-a2-q1		chunk
bon-brev-p5-c9	5	apparatus:p263-5	p263-5	scripture	apparatus-explicit	I. Ioan. 2, 16	1Ioan 2:16	A	verse
bon-brev-p5-c9	5	apparatus:p263-6	p263-6	crossref	page	supra pag. 186, nota 1	tom5:p186		forward
bon-brev-prol-s1	5	apparatus:p203-1	p203-1	crossref	relative-bare	ibid.			unresolvable
bon-brev-prol-s1	5	apparatus:p203-1	p203-1	crossref	relative-bare	loc. cit.			unresolvable
bon-brev-prol-s1	5	apparatus:p203-2	p203-2	crossref	logical	III. Sent. d. 23. a. 1. q. 1.	bon-sent-III-d23-a1-q1		chunk
bon-brev-prol-s1	5	apparatus:p203-3	p203-3	crossref	page	tom. III. pag. 884, nota 2	bon-sent-III-d40-a1-q1+bon-sent-III-d40-divisio+bon-sent-III-d40-littera		page-multi
bon-brev-prol-s1	5	apparatus:p203-6	p203-6	scripture	apparatus-explicit	Ioan. 16, 13	Ioan 16:13	A	verse
bon-brev-prol-s2	5	apparatus:p203-8	p203-8	crossref	page	tom. III. pag. 33, nota 12	bon-sent-III-d1-a2-q4+bon-sent-III-d1-dubia		page-multi
bon-brev-prol-s2	5	apparatus:p203-8	p203-8	crossref	page	tom. IV. pag. 854, nota 10	bon-sent-IV-d40-dubia		chunk
bon-brev-prol-s2	5	apparatus:p204-2	p204-2	crossref	logical	II. Sent. d. 15. a. 2. q. 1.	bon-sent-II-d15-a2-q1		chunk
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	scripture	apparatus-explicit	Gen. 1, 3	Gen 1:3	A	verse
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	scripture	apparatus-explicit	Gen. 7, 1	Gen 7:1	A	verse
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	scripture	apparatus-explicit	Gen. 12, 1	Gen 12:1	A	verse
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	scripture	apparatus-explicit	IV. Reg. 17	4Reg 17	C	chapter
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	scripture	apparatus-explicit	Tob. 1, 1	Tob 1:1	A	verse
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	scripture	apparatus-explicit	Luc. 2, 1	Luc 2:1	A	verse
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	crossref	logical	II. Sent. d. 2. p. I. a. 2. q. 3	bon-sent-II-d2-p1-a2-q3		chunk
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	crossref	chain-continuation	d. 3. p. II. a. 1. q. 1.	bon-sent-II-d3-p2-a1-q1		chunk
bon-brev-prol-s2	5	apparatus:p204-3	p204-3	crossref	chain-continuation	d. 12. a. 1.	bon-sent-II-d12-a1-q1+bon-sent-II-d12-a1-q2+bon-sent-II-d12-a1-q3		articulus
bon-brev-prol-s2	5	apparatus:p204-5	p204-5	scripture	apparatus-explicit	Gen. 2, 2	Gen 2:2	A	verse
bon-brev-prol-s2	5	apparatus:p204-6	p204-6	scripture	apparatus-explicit	Gen. 7, 21	Gen 7:21	A	verse
bon-brev-prol-s2	5	apparatus:p204-6	p204-6	scripture	apparatus-explicit	Gen. 11, 6	Gen 11:6	A	verse
bon-brev-prol-s3	5	apparatus:p204-8	p204-8	crossref	logical	II. Sent. d. 9.	II:d9		distinctio
bon-brev-prol-s3	5	apparatus:p204-9	p204-9	scripture	apparatus-explicit	Psalm. 138, 6	Ps 138:6	A	verse
bon-brev-prol-s3	5	apparatus:p204-9	p204-9	crossref	logical	I. Sent. d. 36. a. 2. q. 2.	bon-sent-I-d36-a2-q2		chunk
bon-brev-prol-s3	5	apparatus:p204-9	p204-9	crossref	logical	II. Sent. d. 3. p. II. a. 2. q. 1.	bon-sent-II-d3-p2-a2-q1		chunk
bon-brev-prol-s3	5	apparatus:p205-2	p205-2	scripture	apparatus-explicit	Gen. 28, 12	Gen 28:12	A	verse
bon-brev-prol-s3	5	apparatus:p205-3	p205-3	scripture	apparatus-explicit	Psalm. 132, 2	Ps 132:2	A	verse
bon-brev-prol-s3	5	apparatus:p205-3	p205-3	crossref	logical	III. Sent. d. 13. a. 2. q. 1	bon-sent-III-d13-a2-q1		chunk
bon-brev-prol-s4	5	apparatus:p205-7	p205-7	scripture	apparatus-explicit	I. Cor. 1, 24	1Cor 1:24	A	verse
bon-brev-prol-s4	5	apparatus:p205-8	p205-8	scripture	apparatus-explicit	Ioan. 1, 3	Ioan 1:3	A	verse
bon-brev-prol-s4	5	apparatus:p205-8	p205-8	scripture	apparatus-explicit	Col. 2, 3	Col 2:3	A	verse
